1,"/IPv4 Statistics/All Addresses","195.209.109.29",120,,,,0.0003,0.05%,0.4600,56.306
1,"/IPv4 Statistics/All Addresses","74.125.128.95",118,,,,0.0003,0.05%,0.4700,229.070
1,"/IPv4 Statistics/All Addresses","31.172.81.3",108,,,,0.0003,0.05%,0.4400,56.971
1,"/IPv4 Statistics/All Addresses","172.217.218.103",107,,,,0.0003,0.05%,0.3800,109.759
1,"/IPv4 Statistics/All Addresses","185.15.175.134",103,,,,0.0003,0.04%,0.1900,57.035
1,"/IPv4 Statistics/All Addresses","193.232.150.60",96,,,,0.0002,0.04%,0.1800,385.143
1,"/IPv4 Statistics/All Addresses","173.194.79.156",96,,,,0.0002,0.04%,0.4300,54.078
1,"/IPv4 Statistics/All Addresses","87.240.132.67",79,,,,0.0002,0.03%,0.1600,195.370
1,"/IPv4 Statistics/All Addresses","37.0.127.92",79,,,,0.0002,0.03%,0.2200,198.251
1,"/IPv4 Statistics/All Addresses","142.251.18.95",79,,,,0.0002,0.03%,0.2800,235.676
1,"/IPv4 Statistics/All Addresses","142.251.31.94",78,,,,0.0002,0.03%,0.1100,220.762
1,"/IPv4 Statistics/All Addresses","45.139.25.120",77,,,,0.0002,0.03%,0.1000,118.913
1,"/IPv4 Statistics/All Addresses","35.190.24.218",74,,,,0.0002,0.03%,0.4500,56.853
1,"/IPv4 Statistics/All Addresses","172.217.218.95",74,,,,0.0002,0.03%,0.3600,229.667
1,"/IPv4 Statistics/All Addresses","88.212.240.204",73,,,,0.0002,0.03%,0.1800,53.600
1,"/IPv4 Statistics/All Addresses","84.252.144.187",73,,,,0.0002,0.03%,0.2500,52.757
1,"/IPv4 Statistics/All Addresses","142.132.138.215",72,,,,0.0002,0.03%,0.1600,95.828
1,"/IPv4 Statistics/All Addresses","188.42.196.115",71,,,,0.0002,0.03%,0.2700,126.195
1,"/IPv4 Statistics/All Addresses","37.18.110.198",62,,,,0.0002,0.03%,0.1600,59.064
1,"/IPv4 Statistics/All Addresses","216.239.36.178",62,,,,0.0002,0.03%,0.2100,291.414
1,"/IPv4 Statistics/All Addresses","185.17.9.182",61,,,,0.0002,0.03%,0.1600,53.564
1,"/IPv4 Statistics/All Addresses","104.21.15.59",61,,,,0.0002,0.03%,0.2200,92.160
